dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0426-001-R0002,IL-MTFN-001-G-F-0426-001,אלבום זיכרונות של אנסופי כצנשטיין,"אלבום Poesie לכתיבת זיכרונות, של אנסופי כצנשטיין, משנות ה-20 וה;30 למאה ה;20. הכתיבה בו לא רבה, בדר""כ כתבו ילדות ,חברותיה בגרמניה.","Poesiealbum zum Schreiben von Erinnerungen, von Ansofi Katzenshtein, aus den 20er und 30er Jahren des 20. Jahrhunderts. Es wurde nicht viel geschrieben, meist schrieben Mädchen, ihre Freundinnen in Deutschland.","Poesie album for writing memories, by Ansofi Katzenshtein, from the 1920s and 1930s. Not much was written in it, usually girls, her friends in Germany, wrote.",German,ספר זכרונות,handwriting,original,אנסופי כצנשטיין,1920,,,
IL-MTFN-001-G-F-0426-001-R0004,IL-MTFN-001-G-F-0426-001,חוברת על גרשם נבו ומשפחתו,"חוברת בעברית עם הכותרת: ""אבא;סבא גרשם נבו 15.9.2010;5.7.1920"" החוברת נכתבה ע""י גרשם נבו (כצנשטיין), הבן של סימון כצנשטיין. בחוברת מספר גרשם על משפחתו ועל עצמו. המשטר הנאצי פזר את המשפחה בין הולנד, שבדיה, גרמניה ופלשתינה.","Heft auf Hebräisch mit dem Titel: ""Vater; Großvater Gershom Nevo 15.9.2010; 5.7.1920"". Das Heft wurde von Gershom Nevo (Katzenstein), dem Sohn von Simon Katzenstein, geschrieben. In dem Heft erzählt Gershom über seine Familie und sich selbst. Das Nazi-Regime verstreute die Familie zwischen Holland, Schweden, Deutschland und Palästina.","Booklet in Hebrew with the title: ""Father; Grandfather Gershom Nevo 15.9.2010; 5.7.1920"". The booklet was written by Gershom Nevo (Katzenstein), the son of Simon Katzenstein. In the booklet, Gershom talks about his family and himself. The Nazi regime dispersed the family between Holland, Sweden, Germany, and Palestine.",Hebrew,חוברת|Booklet,print,original,גרשם נבו,,,,
IL-MTFN-001-G-F-0427-001-R0001,IL-MTFN-001-G-F-0427-001,History of Amikam Rosen's Parents and Families,"עמיקם רוזן חקר וכתב את קורות הוריו ומשפחותיהם. דפי הספר נשלחו אל המוזיאון באמצעות דוא""ל. בספר תצלומים של תמונות משפחתיות ומסמכים.",Amikam Rosen erforschte und schrieb die Geschichte seiner Eltern und ihrer Familien. Die Buchseiten wurden per E-Mail an das Museum gesendet. Das Buch enthält Fotos von Familienbildern und Dokumenten.,Amikam Rosen researched and wrote the history of his parents and their families. The book pages were sent to the museum via email. The book contains photographs of family pictures and documents.,Hebrew|עברית,מסמך מתורגם|Translated Document,typewriting,original,עמיקם רוזן,,,,
IL-MTFN-001-G-F-0428-001-R0001,IL-MTFN-001-G-F-0428-001,"Letter from Albert Einstein to Adelheid Levy, 26.11.1932","סריקה של מכתב בגרמנית, כתב יד, שאלברט איינשטיין כתב אל אדלהייד לוי ב-26.11.1932., איינשטיין כותב בחרוזים ובהומור אל העלמה אדלהייד לוי.","Scan eines handgeschriebenen Briefes auf Deutsch, den Albert Einstein am 26.11.1932 an Adelheid Levy schrieb. Einstein schreibt in Reimen und mit Humor an Fräulein Adelheid Levy.","Scan of a handwritten letter in German, written by Albert Einstein to Adelheid Levy on 26.11.1932. Einstein writes in rhymes and with humor to Miss Adelheid Levy.",German,מכתב|Letter,handwriting,original,Albert Einstein,1932-11-26,,,
IL-MTFN-001-G-F-0429-001-R0001,IL-MTFN-001-G-F-0429-001,Becoming Great: From Childhood to Adulthood,"ספר / להיות גדולה, מילדות לבגרות, עם הרבה תמונות משפחתיות ואילן יוחסין;","Buch / Groß werden, von der Kindheit bis zum Erwachsenenalter, mit vielen Familienfotos und einem Stammbaum;","Book / Growing up, from childhood to adulthood, with many family photos and a family tree;",Hebrew,ספר|Book,print,original,,,,,
IL-MTFN-001-G-F-0430-001-R0001,IL-MTFN-001-G-F-0430-001,Brief Biography of Ralph Hellinger,עמוד עם קיצור תולדות החיים והפעילויות של רלף הלינגר.,Seite mit einer Kurzbiografie und Aktivitäten von Ralph Hellinger.,Page with a brief biography and activities of Ralph Hellinger.,Hebrew,Biography,,original,Ralph Hellinger,,,,
IL-MTFN-001-G-F-0432-001-R0001,IL-MTFN-001-G-F-0432-001,Biography of Freddy Dora,"עמוד כתוב בעברית, כתב יד, לקורות חייו של פרדי דורה; העתק.","Eine Seite in Hebräisch geschrieben, Handschrift, über das Leben von Freddy Dora; Kopie.","A page written in Hebrew, handwriting, about the life of Freddy Dora; copy.",Hebrew,קורות חיים|Biography,handwriting,copy,פרדי דורה,,,,
IL-MTFN-001-G-F-0432-001-R0003,IL-MTFN-001-G-F-0432-001,Artistic Biography Page in German,"עמוד כתוב גרמנית, הדפסה, לביוגרפיה האמנותית שלו. ללא תאריך, 2 עותקים.","Eine Seite in deutscher Sprache, maschinenschriftlich, für seine künstlerische Biografie. Ohne Datum, 2 Kopien.","A page written in German, typewritten, for his artistic biography. No date, 2 copies.",German,Letter,typewriting,copy,,,,,
IL-MTFN-001-G-F-0433-001-R0003,IL-MTFN-001-G-F-0433-001,פנקס צבאי של איזידור פפנהיימר,"פנקס צבאי של איזידור פפנהיימר, 1915.","Militärbuch von Isidor Pappenheimer, 1915.","Military notebook of Isidor Pappenheimer, 1915.",Hebrew,פנקס|Notepad,,original,איזידור פפנהיימר,1915,,,
IL-MTFN-001-G-F-0434-001-R0001,IL-MTFN-001-G-F-0434-001,"Grade Notebook of Elfriede Freund, 1915","מחברת ציונים של אלפרידה פרוינד, 1915, מבי""ס בעיר הם Hamm.","Notenheft von Elfriede Freund, 1915, von der Schule in der Stadt Hamm.","Grade notebook of Elfriede Freund, 1915, from the school in the city of Hamm.",Hebrew,פנקס|Notepad,handwriting,original,Elfriede Freund,1915,,,
IL-MTFN-001-G-F-0436-001-R0004,IL-MTFN-001-G-F-0436-001,Biography of Emanuel Klemperer by Therese Klemperer,"ביוגרפיה של עמנואל קלמפרר, כתבה אלמנתו, תירזה קמפרר לבית לונץ. חיפה, עברית כתב יד, 2011.","Biografie von Emanuel Klemperer, geschrieben von seiner Witwe, Therese Klemperer geb. Lunz. Haifa, Hebräisch Handschrift, 2011.","Biography of Emanuel Klemperer, written by his widow, Therese Klemperer née Lunz. Haifa, Hebrew handwriting, 2011.",Hebrew,קורות חיים,handwriting,original,עמנואל קלמפרר,2011,,,
IL-MTFN-001-G-F-0437-001-R0001,IL-MTFN-001-G-F-0437-001,יומן חיים של יוחנן אורתר,"יומן חיים ""דרכי מברלין לירושלים"" של יוחנן אורתר","Lebenstagebuch ""Mein Weg von Berlin nach Jerusalem"" von Yohanan Orter","Life Diary ""My Journey from Berlin to Jerusalem"" by Yohanan Orter",Hebrew,יומן|Diary,handwriting,original,יוחנן אורתר,,,,
IL-MTFN-001-G-F-0437-001-R0002,IL-MTFN-001-G-F-0437-001,Family Tree,אילן משפחה,Stammbaum,Family tree,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0441-001-R0001,IL-MTFN-001-G-F-0441-001,Personal Military File of Ernst Goitein,צילום של התיק הצבאי האישי של ארנסט גויטיין שלחם בשורות הצבא הגרמני במלחמת עולם I ונפל בקרב.,"Foto der persönlichen Militärakte von Ernst Goitein, der in den Reihen der deutschen Armee im Ersten Weltkrieg kämpfte und im Kampf fiel.","Photograph of the personal military file of Ernst Goitein, who fought in the ranks of the German army in World War I and fell in battle.",German,תצלום|Photograph,photography,copy,ארנסט גויטיין,,,,
IL-MTFN-001-G-F-0443-001-R0001,IL-MTFN-001-G-F-0443-001,Resume of Heinz Preis and Family,"הדפסה של קורות חיים של היינץ פרייס ומשפחתו, נכתבו ונשלחו בדוא""ל ע""י בנו, יוסי פרייס.","Druck eines Lebenslaufs von Heinz Preis und seiner Familie, geschrieben und per E-Mail von seinem Sohn Yossi Preis gesendet.","Print of the resume of Heinz Preis and his family, written and sent by email by his son, Yossi Preis.",Hebrew|English,קורות חיים|Biography,typewriting,copy,Heinz Preis,,,,
IL-MTFN-001-G-F-0443-001-R0005,IL-MTFN-001-G-F-0443-001,Employee Booklet for Heinz Preis at Shell,"פנקס עובד בחברת הדלק האנגלית 'של' Shell להיינץ פרייס בחיפה, שעבד בחברה כטבח. הפנקס הונפק ב-1945.","Mitarbeiterheft der englischen Ölgesellschaft 'Shell' für Heinz Preis in Haifa, der als Koch in der Firma arbeitete. Das Heft wurde 1945 ausgestellt.","Employee booklet of the English oil company 'Shell' for Heinz Preis in Haifa, who worked as a cook in the company. The booklet was issued in 1945.",Hebrew,פנקס|Notepad,,original,Heinz Preis,1945,,,
IL-MTFN-001-G-F-0443-001-R0007,IL-MTFN-001-G-F-0443-001,Translated Material from German to Hebrew by Heinz Preis,"חומר מתורגם מגרמנית לעברית:; היינץ פרייס כתב בגרמנית וסיפר לצאצאיו על שבעה הניסים, שקרו בחייו. הוא משווה אותם לנס חנוכה. החומר תורגם והודפס לעברית.","Übersetztes Material aus dem Deutschen ins Hebräische: Heinz Preis schrieb auf Deutsch und erzählte seinen Nachkommen von sieben Wundern, die in seinem Leben geschahen. Er vergleicht sie mit dem Chanukka-Wunder. Das Material wurde ins Hebräische übersetzt und gedruckt.",Translated material from German to Hebrew: Heinz Preis wrote in German and told his descendants about seven miracles that happened in his life. He compares them to the Hanukkah miracle. The material was translated and printed in Hebrew.,Hebrew|German,מסמך מתורגם|Translated Document,typewriting,other,Heinz Preis,,,,
IL-MTFN-001-G-F-0443-001-R0008,IL-MTFN-001-G-F-0443-001,Heinz Preis's Story of the Ship 'Hilda',"על עמוד אחד מודפס בעברית סיפורו של היינץ פרייס על אניית המעפילים 'הילדה'. כתב את זה עבור נכדו, עופר.","Auf einer Seite ist die Geschichte von Heinz Preis über das Einwanderungsschiff 'Hilda' auf Hebräisch gedruckt. Er schrieb es für seinen Enkel, Ofer.","On one page, the story of Heinz Preis about the immigrant ship 'Hilda' is printed in Hebrew. He wrote it for his grandson, Ofer.",Hebrew,סיפור|Fiction,typewriting,original,Heinz Preis,,,,1
IL-MTFN-001-G-F-0443-001-R0010,IL-MTFN-001-G-F-0443-001,Yad Vashem Documentation for Holocaust Victims,"מסמכים מתיעוד מיד ושם לניספים בשואה. בשואה ניספו: יוסף פרייס, אביו של היינץ פרייס. ורנר פרייס, אחיו של היינץ. לוטה פרייס רעייתו של ורנר וילדם.","Dokumente aus der Yad Vashem-Dokumentation für Holocaust-Opfer. Im Holocaust starben: Josef Preiss, der Vater von Heinz Preiss. Werner Preiss, der Bruder von Heinz. Lotte Preiss, die Ehefrau von Werner, und ihr Kind.","Documents from Yad Vashem documentation for Holocaust victims. In the Holocaust, the following perished: Josef Preiss, the father of Heinz Preiss. Werner Preiss, the brother of Heinz. Lotte Preiss, the wife of Werner, and their child.",Hebrew,מסמך מתורגם|Translated Document,,other,,,,,
IL-MTFN-001-G-F-0443-001-R0012,IL-MTFN-001-G-F-0443-001,Immigration Diary of Shlomo Arbel,"צילום יומן ההעפלה של שלמה ארבל, שעלה באניה אגיוס ניקולאוס (הילדה) לארץ, יחד עם היינץ פרייס. היומן נכתב על האניה ב- 30.01.1940;18.10.1939.","Fotografie des Einwanderungstagebuchs von Shlomo Arbel, der mit dem Schiff Agios Nikolaos (das Mädchen) zusammen mit Heinz Preis nach Israel kam. Das Tagebuch wurde auf dem Schiff am 30.01.1940; 18.10.1939 geschrieben.","Photograph of the immigration diary of Shlomo Arbel, who came to Israel on the ship Agios Nikolaos (the girl) together with Heinz Preis. The diary was written on the ship on 30.01.1940; 18.10.1939.",Hebrew,יומן|Diary,photography,copy,Shlomo Arbel,1939-10-18,,,
IL-MTFN-001-G-F-0444-003-R0005,IL-MTFN-001-G-F-0444-003,1937 Date Diary by Julius Mannheimer,"יומן תאריכים, 1937, שהוצא לאור ע""י בית הדפוס המשפחתי של יוליוס מנהיימר Julius Mannheimer.","Terminkalender, 1937, herausgegeben von der Familien-Druckerei von Julius Mannheimer.","Date diary, 1937, published by the family printing house of Julius Mannheimer.",Hebrew|German,יומן|Diary,print,original,Julius Mannheimer,1937,1937,,
IL-MTFN-001-G-F-0444-003-R0008,IL-MTFN-001-G-F-0444-003,"מכתב פקטיבי אל רש""י ליום הולדתו ה-950","מכתב פקטיבי אל רש""י, שכותב חנן הנס מנהיימר ליום הולדתו ה-950 של רש""י. במכתב ""מספר"" חנן הנס על אבותיו בוורמס ועל היותם בין אלה שבנו את בית המדרש/כנסת שבו רש""י לימד.","Fiktiver Brief an Raschi, geschrieben von Chanan Hans Mannheim zum 950. Geburtstag von Raschi. Im Brief ""erzählt"" Chanan Hans über seine Vorfahren in Worms und darüber, dass sie zu denen gehörten, die die Lehranstalt/Synagoge gebaut haben, in der Raschi lehrte.","Fictitious letter to Rashi, written by Chanan Hans Mannheim for Rashi's 950th birthday. In the letter, Chanan Hans ""tells"" about his ancestors in Worms and about them being among those who built the study house/synagogue where Rashi taught.",Hebrew,מכתב|Letter,handwriting,original,חנן הנס מנהיימר,,,,
IL-MTFN-001-G-F-0444-004-R0001,IL-MTFN-001-G-F-0444-004,Farewell Letter from Jacob Sauerbach to Hans,"מכתב פרידה מהסב יעקב זאוארבך Jacob Sauerbach לנכדו הנס בעזבו את גרמניה ועלייתו לארץ. גרמנית כתב יד, 1937. מצורף סיכום המכתב בעברית, כתבה קרלה וולף, כתב יד עפרון.","Abschiedsbrief von Großvater Jakob Sauerbach an seinen Enkel Hans beim Verlassen Deutschlands und seiner Einwanderung nach Israel. Handschriftlich auf Deutsch, 1937. Eine Zusammenfassung des Briefes auf Hebräisch, geschrieben von Carla Wolf, in Bleistifthandschrift beigefügt.","Farewell letter from grandfather Jacob Sauerbach to his grandson Hans upon leaving Germany and immigrating to Israel. German handwriting, 1937. Attached is a summary of the letter in Hebrew, written by Carla Wolf, in pencil handwriting.",German|Hebrew,מכתב|Letter,handwriting,original,Jacob Sauerbach,1937,,,
