dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0404-001-R0001,IL-MTFN-001-G-F-0404-001,"Photo of Three Generations of Women in Nahariya, 1939","הדפסת תמונה, שנשלחה בדוא""ל, משנת 1939, שמתעדת 3 דורות נשים במשפחה. התמונה צולמה בחלקה שנרכשה ע""י הוגו;צבי שצמן בנהריה; הפינה הדרום מערבית של הרחובות וייצמן וחניתה.","Ein Bilddruck, der 1939 per E-Mail gesendet wurde und drei Generationen von Frauen in der Familie dokumentiert. Das Bild wurde auf einem Grundstück aufgenommen, das von Hugo; Zvi Schatzman in Nahariya erworben wurde; die südwestliche Ecke der Straßen Weizmann und Hanita.","A printed picture, sent by email, from 1939, documenting 3 generations of women in the family. The picture was taken on a plot purchased by Hugo; Zvi Schatzman in Nahariya; the southwest corner of Weizmann and Hanita streets.",Unspecified,תצלום|Photograph,photography,original,,1939,,,
IL-MTFN-001-G-F-0404-001-R0002,IL-MTFN-001-G-F-0404-001,"Under the Vine: Rachel, Gita, Miriam, Truda, Leah","הדפסת תמונה :""מתחת לגפן"" הבנות רחל וגיטה, הסבתא מרים והאם טרודה;לאה.","Bilddruck: ""Unter dem Weinstock"" die Mädchen Rachel und Gita, die Großmutter Miriam und die Mutter Truda; Lea.","Print of a picture: ""Under the vine"" the girls Rachel and Gita, the grandmother Miriam and the mother Truda; Leah.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0404-001-R0003,IL-MTFN-001-G-F-0404-001,Photo of Rachel and Gita,הדפסת תמונה : הבנות רחל וגיטה על רקע הצריף.,Bilddruck: Die Mädchen Rachel und Gita vor der Hütte.,Photo print: The girls Rachel and Gita against the background of the hut.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0406-001-R0003,IL-MTFN-001-G-F-0406-001,Postcards with Family Soldiers' Photographs from WWI,"5 גלויות מתקופת מלח""ע I עם צילומים של חיילים מבני המשפחה, מרביתם חיילים בחיל הים. גרמנית כתב יד, 1914.","5 Postkarten aus der Zeit des Ersten Weltkriegs mit Fotografien von Soldaten aus der Familie, die meisten von ihnen Soldaten der Marine. Handschriftlich auf Deutsch, 1914.","5 postcards from the WWI era with photographs of soldiers from the family, most of them soldiers in the navy. German handwriting, 1914.",German,גלויה|Postcard,handwriting,original,,1914,,,
IL-MTFN-001-G-F-0408-001-R0003,IL-MTFN-001-G-F-0408-001,Portrait of Rabbi Dr. Adolf Altmann,"תמונת דיוקן של הרב ד""ר אדולף אלטמן. לאחר תצלום, תוחזר למשפחה.",Porträtfoto von Rabbi Dr. Adolf Altmann. Nach dem Foto wird es an die Familie zurückgegeben.,"Portrait photograph of Rabbi Dr. Adolf Altmann. After the photograph, it will be returned to the family.",Unspecified,תצלום|Photograph,photography,original,אדולף אלטמן,,,,
IL-MTFN-001-G-F-0413-001-R0006,IL-MTFN-001-G-F-0413-001,Family Photos Sent to Josef & Maria Pisker,תמונות משפחתיות שנשלחות אל יוסף & מריה פיסקר מקניטלפלד.,"Familienfotos, die an Josef & Maria Pisker aus Knittelfeld gesendet werden.",Family photos sent to Josef & Maria Pisker from Knittelfeld.,Unspecified,תצלום|Photograph,photography,original,Josef & Maria Pisker,,,,
IL-MTFN-001-G-F-0415-001-R0005,IL-MTFN-001-G-F-0415-001,Photos of Aryeh Rothman,"סריקה על דפי נייר לשתי תמונות צבעוניות של אריה רוטמן; 4 תמונות שחור/לבן של אריה רוטמן, אחת מ-1939 בקבוצה פעילי תנועה במחנה באוסטריה.","Scan auf Papierseiten von zwei Farbfotos von Aryeh Rothman; 4 Schwarz/Weiß-Fotos von Aryeh Rothman, eines von 1939 in einer Gruppe von Aktivisten in einem Lager in Österreich.","Scan on paper pages of two color photos of Aryeh Rothman; 4 black/white photos of Aryeh Rothman, one from 1939 in a group of movement activists in a camp in Austria.",Unspecified,תצלום|Photograph,photography,original,Aryeh Rothman,1939,,,
IL-MTFN-001-G-F-0417-001-R0001,IL-MTFN-001-G-F-0417-001,Death Mask of Else Lasker-Schüler,"מסכת המוות מגבס, של המשוררת אלזה לסקר;שילר. המסכה נעשתה ע""י אמנית, המפקידה לא יכולה להזכר בשמה של האמנית. על המסכה חרוט שם בעברית: י. לב ובגרמנית J.Löw.","Totenmaske aus Gips der Dichterin Else Lasker-Schüler. Die Maske wurde von einer Künstlerin angefertigt, deren Name sich die Einlieferin nicht erinnern kann. Auf der Maske ist ein Name in Hebräisch eingraviert: י. לב und in Deutsch J.Löw.","Death mask made of plaster, of the poet Else Lasker-Schüler. The mask was made by an artist, whose name the depositor cannot recall. The mask is engraved with a name in Hebrew: י. לב and in German J.Löw.",Unspecified|לא צוין,לא מזוהה|Unrecognized,other,original,אלזה לסקר-שילר,,,,
IL-MTFN-001-G-F-0436-001-R0002,IL-MTFN-001-G-F-0436-001,Portrait Images of Dr. Josef Klemperer and Wife,"צילום, תמונות דיוקן של ד""ר יוסף קלמפרר ורעיתו חוה לבית שטרופ.","Fotografie, Porträtbilder von Dr. Josef Klemperer und seiner Frau Chava, geborene Stroop.","Photograph, portrait images of Dr. Josef Klemperer and his wife Chava, née Stroop.",Unspecified,תצלום|Photograph,photography,copy,"ד""ר יוסף קלמפרר",,,,
IL-MTFN-001-G-F-0436-001-R0006,IL-MTFN-001-G-F-0436-001,"Speech by Chava Klemperer at Leipzig University Ceremony, 2004","צילום, נאום שנשאה חוה קלמפרר;מרצקי, עורכת דין, בתם של תירזה ועמנואל קלמפרר, בטקס של האוניברסיטה בלייפציג, 2004, בו הוחזרו תעודות ההסמכה לבוגרי האוניברסיטה, שנלקחו מהם ב-1933.","Fotografie, Rede gehalten von Chava Klemperer; Marzki, Anwältin, Tochter von Teresa und Emanuel Klemperer, bei der Zeremonie der Universität Leipzig, 2004, bei der die Abschlusszeugnisse an die Absolventen der Universität zurückgegeben wurden, die ihnen 1933 entzogen wurden.","Photograph, speech given by Chava Klemperer; Marzki, lawyer, daughter of Teresa and Emanuel Klemperer, at the ceremony of the University of Leipzig, 2004, where the diplomas were returned to the university graduates, which were taken from them in 1933.",Unspecified|לא צוין,תצלום|Photograph,photography,copy,חוה קלמפרר,2004,,,
IL-MTFN-001-G-F-0443-001-R0002,IL-MTFN-001-G-F-0443-001,Photographs by Heinz Preiss,"תמונות, שצילם ופיתח היינץ פרייס בצלמניה שלו בחיפה. התמונות מוינו ע""י הבן, יוסי פרייס, ל;6 מעטפות על פי נושאים ועל גב התמונה נכתב מידע רלוונטי:; 1. תמונות מחיפה והכרמל, שנות ה;50 וה;60 למאה ה;20. 2. תמונות המשפחה בגרמניה, צולם לפני מלח""ע II ותמונות האניה 'הילדה' 1940. 3. תמונות המשפחה הקרובה בישראל. 4. תמונות שהיינץ צילם וצולם בזמן של משחק השח;מט. 5. תמונות, שמתעדות את מקום עבודתו, הצלמניה שלו. 6. תמונת משפחת שטראוס בהמבורג, תחילת המאה ה-20.","Fotos, die Heinz Preiss in seinem Fotostudio in Haifa aufgenommen und entwickelt hat. Die Fotos wurden von seinem Sohn, Yossi Preiss, in 6 Umschläge nach Themen sortiert, und auf der Rückseite des Fotos wurden relevante Informationen geschrieben: 1. Fotos aus Haifa und dem Karmel, 50er und 60er Jahre des 20. Jahrhunderts. 2. Familienfotos in Deutschland, aufgenommen vor dem Zweiten Weltkrieg und Fotos des Schiffes 'Hilda' 1940. 3. Fotos der nahen Familie in Israel. 4. Fotos, die Heinz während eines Schachspiels aufgenommen hat und aufgenommen wurde. 5. Fotos, die seinen Arbeitsplatz, sein Fotostudio, dokumentieren. 6. Foto der Familie Strauss in Hamburg, Anfang des 20. Jahrhunderts.","Photos taken and developed by Heinz Preiss in his photography studio in Haifa. The photos were sorted by his son, Yossi Preiss, into 6 envelopes by subject, and relevant information was written on the back of the photo: 1. Photos from Haifa and the Carmel, 1950s and 1960s of the 20th century. 2. Family photos in Germany, taken before WWII and photos of the ship 'Hilda' 1940. 3. Photos of the close family in Israel. 4. Photos taken by Heinz and of him during a chess game. 5. Photos documenting his workplace, his photography studio. 6. Photo of the Strauss family in Hamburg, early 20th century.",Hebrew|German,תצלום|Photograph,photography,original,Heinz Preiss,,,,
IL-MTFN-001-G-F-0443-001-R0013,IL-MTFN-001-G-F-0443-001,Images of Agios Nikolaos Ship Deck,"הדפסה של שתי תמונות שנשלחו בדוא""ל (סריקה), של סיפון האניה, אגיוס ניקולאוס, העמוס במעפילים.","Druck von zwei Bildern, die per E-Mail gesendet wurden (Scan), vom Deck des Schiffes Agios Nikolaos, beladen mit Einwanderern.","Print of two images sent by email (scan), of the ship's deck, Agios Nikolaos, loaded with immigrants.",Unspecified,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0444-003-R0007,IL-MTFN-001-G-F-0444-003,Old Postcards of Tombstones in Worms,2 גלויות ישנות של מצבות בבית הקברות בוורמס.,2 alte Postkarten von Grabsteinen auf dem Friedhof in Worms.,2 old postcards of tombstones at the cemetery in Worms.,Unspecified,גלויה|Postcard,print,original,,,,,
IL-MTFN-001-G-F-0444-003-R0009,IL-MTFN-001-G-F-0444-003,Photos of Mannheimer Family Tombstones in Worms,תמונות מהעיר וורמס שחור/לבן; תמונות של שתי מצבות קברים של משפחת מנהיימר בבית הקברות היהודי בוורמס.,Fotos aus der Stadt Worms schwarz/weiß; Fotos von zwei Grabsteinen der Familie Mannheimer auf dem jüdischen Friedhof in Worms.,Black and white photos from the city of Worms; photos of two tombstones of the Mannheimer family in the Jewish cemetery in Worms.,Irrelevant,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0447-001-R0001,IL-MTFN-001-G-F-0447-001,Engraving by Andreas Brenner,"תחריט של האמן אנדריאס ברנר, גרמניה.","Radierung des Künstlers Andreas Brenner, Deutschland.","Engraving by the artist Andreas Brenner, Germany.",Unspecified,ציור|Painting,drawing,original,Andreas Brenner,,,,
IL-MTFN-001-G-F-0447-001-R0002,IL-MTFN-001-G-F-0447-001,Engraving sent by Christa Pulmann as a tribute to Stef Wertheimer,"התחריט נשלח למוזיאון ע""י קריסטה פולמן Christa Pulmann, באמצעות נעמי רוזן, כמחווה לסטף ורטהיימר.",Der Stich wurde von Christa Pulmann über Naomi Rosen als Hommage an Stef Wertheimer an das Museum geschickt.,"The engraving was sent to the museum by Christa Pulmann, through Naomi Rosen, as a tribute to Stef Wertheimer.",Unspecified,לא מזוהה|Unrecognized,,other,Stef Wertheimer,,,,
IL-MTFN-001-G-F-0450-001-R0006,IL-MTFN-001-G-F-0450-001,Portraits of Moshe and Lea Königsberg,3. תמונות דיוקן קטנות של משה ולאה קניגסברג.,Kleine Porträtbilder von Moshe und Lea Königsberg.,Small portrait pictures of Moshe and Lea Königsberg.,Unspecified,תצלום|Photograph,photography,original,Moshe Königsberg|Lea Königsberg,,,,
IL-MTFN-001-G-F-0450-001-R0012,IL-MTFN-001-G-F-0450-001,18 Photos of Berlin Scenes 1900-1962,"בתוך מעטפה: 18 תמונות גדולות, שמתעדות סצנות בברלין בין השנים 1900;1962. התמונות נקנו מתוך נוסטלגיה לעיר ברלין (מדווחת עדנה בראון). התמונות מתעדות בין היתר: את שער ברנדנבורג טרום מלח""ע II, הריסות העיר במלח""ע II, חומת ברלין בשנותיה המוקדמות, ועוד.","In einem Umschlag: 18 große Fotos, die Szenen in Berlin zwischen 1900 und 1962 dokumentieren. Die Fotos wurden aus Nostalgie für die Stadt Berlin gekauft (berichtet Edna Brown). Die Fotos dokumentieren unter anderem: das Brandenburger Tor vor dem Zweiten Weltkrieg, die Ruinen der Stadt im Zweiten Weltkrieg, die Berliner Mauer in ihren frühen Jahren und mehr.","Inside an envelope: 18 large photos documenting scenes in Berlin between 1900 and 1962. The photos were purchased out of nostalgia for the city of Berlin (reported by Edna Brown). The photos document, among other things: the Brandenburg Gate before WWII, the city's ruins during WWII, the Berlin Wall in its early years, and more.",Other,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0450-001-R0013,IL-MTFN-001-G-F-0450-001,Family Album of Edna Brown,"אלבום משפחתי קטן בו תמונותיה של התינוקת, הילדה, עדנה בראון לבית הופמן (מפקידת העיזבון).","Kleines Familienalbum mit Fotos des Babys, des Kindes, Edna Braun, geborene Hoffman (Nachlassverwalterin).","Small family album with photos of the baby, the child, Edna Brown, née Hoffman (estate administrator).",Unspecified,תצלום|Photograph,photography,original,Edna Brown,,,,
IL-MTFN-001-G-F-0450-001-R0014,IL-MTFN-001-G-F-0450-001,"Album of Lotte (Lea) Schwarzfeld, 1930s","אלבום קטן של לוטה (לאה) שוורצפלד, שנות ה-30 למאה ה-20, גרמניה. בין התמונות: מאירועי ספורט, מההכשרה בוילהלמסהואה Wilhelmshöhe, חברים וחברות.","Kleines Album von Lotte (Lea) Schwarzfeld, 1930er Jahre, Deutschland. Unter den Bildern: von Sportveranstaltungen, von der Ausbildung in Wilhelmshöhe, Freunde und Freundinnen.","Small album of Lotte (Lea) Schwarzfeld, 1930s, Germany. Among the pictures: from sports events, from the training in Wilhelmshöhe, friends.",Unspecified,תצלום|Photograph,photography,original,Lotte (Lea) Schwarzfeld,1930,,,
IL-MTFN-001-G-F-0450-001-R0016,IL-MTFN-001-G-F-0450-001,Passport Photos of Vladimir and Lotte Hoffman,תמונות פספורט של ולדימיר הופמן; תמונות פספורט של לוטה הופמן.,Passfotos von Wladimir Hoffmann; Passfotos von Lotte Hoffmann.,Passport photos of Vladimir Hoffman; Passport photos of Lotte Hoffman.,Irrelevant,תצלום|Photograph,photography,original,Vladimir Hoffman|Lotte Hoffman,,,,
IL-MTFN-001-G-F-0450-001-R0017,IL-MTFN-001-G-F-0450-001,Family Photo Albums,שני אלבומים קטנים. תמונות משפחתיות.,Zwei kleine Alben. Familienfotos.,Two small albums. Family photos.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0450-002-R0001,IL-MTFN-001-G-F-0450-002,Album for Lotte Hoffmann's 70th Birthday,"לרגל יום הולדתה ה-70 של לוטה הופמן;קניגסברג, ערכו הנכדות והנכדים אלבום עם תמונות וכתוביות לסבתם האהובה.","Anlässlich des 70. Geburtstags von Lotte Hoffmann; Königsberg, haben die Enkelinnen und Enkel ein Album mit Fotos und Bildunterschriften für ihre geliebte Großmutter erstellt.","On the occasion of Lotte Hoffmann's 70th birthday; Königsberg, the granddaughters and grandsons created an album with photos and captions for their beloved grandmother.",Unspecified,אלבום|Album,,original,Lotte Hoffmann,,,,
IL-MTFN-001-G-F-0452-001-R0001,IL-MTFN-001-G-F-0452-001,Unidentified Album Pictures,התמונות באלבום אינן מזוהות; אין רישום או כתוביות (חבל!).,Die Bilder im Album sind nicht identifiziert; es gibt keine Beschriftungen oder Untertitel (schade!).,The pictures in the album are unidentified; there are no inscriptions or captions (a shame!).,Unspecified,תצלום|Photograph,,other,,,,,
IL-MTFN-001-G-F-0452-001-R0002,IL-MTFN-001-G-F-0452-001,CD with Film about Batya Berger and Ahava Institution,בתוך האלבום מצורף תקליטור עם סרטה של איילת ברגור על באטה ברגר ומוסד אהבה בברלין. על התקליטור נרשם 'סיפורו של אוטו וייס' שהיה מחניכי 'אהבה' בברלין.,"In dem Album ist eine CD mit einem Film von Ayelet Bargur über Batya Berger und die Institution Ahava in Berlin beigefügt. Auf der CD steht 'Die Geschichte von Otto Weiss', der einer der Schüler von 'Ahava' in Berlin war.","Inside the album is a CD with a film by Ayelet Bargur about Batya Berger and the Ahava institution in Berlin. On the CD is written 'The Story of Otto Weiss', who was one of the students of 'Ahava' in Berlin.",Hebrew|German,תקליטור|CD,other,original,Otto Weiss,,,,
